Filing Name,Extracted Table of Contents,URL,Conclusion,proper_extraction,classification,salience-rating,annotator-uni
scotus_filing_41797,"TABLE OF CONTENTS 
Table of Authorities ................................................... iv 
The Interests of Amicus Curiae ................................. 1 
Summary of the Argument ........................................ 2 
Argument .................................................................... 3 
I. 
The Question is Whether the Committees Had 
Subject 
Matter 
Jurisdiction 
to 
Issue 
the 
Subpoenas ........................................................... 3 
II. 
Revisiting the Facts is Key: The Committees 
Sought To Investigate or Discover Allegations of 
Criminal Misconduct Against Specific Persons or 
Entities ............................................................... 5 
III. The Founders Decided Against Giving Congress 
the Broad Power Parliament Had to Investigate an 
Accused ............................................................. 15 
A. Parliament's ""Impeachment Power"" Was the 
Power 
to 
Investigate 
Any 
Criminal 
Accusations Against Any Individual ......... 16 
B. Parliament Used Specific Jurisdiction for 
""I 
h 
t"" I 
t· 
t· 
17 
mpeac men 
nves 1ga ions ................ .. 
C. Impeachment was a ""High Privilege"" of the 
House of Commons ..................................... 1 7 
D. The Founders Narrowed the Meaning of the 
Term ""Impeachment"" for Americans, Limiting 
it to Civil Officers of the United States ..... 18 
11 
E. The Founders Gave the Power to Investigate 
Specific Accusations of Criminal Misconduct to 
the Executive Branch and the Power to Resolve 
Legal Questions to the Judicial Branch .... 19 
F. The Founders Set Forth Specific Protections for 
the Criminally Accused .............................. 20 
G. The Founders Embraced Impeachment as a 
""High 
Privilege"" 
of 
the 
House 
of 
Representatives .......................................... 21 
H. Citizens Retain Their Constitutional Rights to 
Object to Congressional Investigations and to 
Request Judicial Redress ........................... 22 
IV. The House Rules Do Not Authorize General 
""Oversight"" Investigations of an Accused or These 
Subpoenas ......................................................... 23 
A. The Text of the Rules Do Not Provide 
Jurisdiction ................................................. 23 
B. Traditional Notions of ""Oversight"" Do Not 
Support Jurisdiction .................................. 23 
1. Historically ""Oversight Jurisdiction"" Has 
Meant Jurisdiction to Investigate Matters 
of General Applicability ...................... 24 
2. Prior to the Constitution, the Independent 
States Conceived the Role of Standing 
Committees as Involving Matters of 
General Applicability .......................... 25 
3. Congress 
Has 
Never 
a 
Standing 
Committee on Impeachment Nor One 
Devoted to Investigations of Specific 
111 
Criminal Misconduct Against Accused 
Persons ................................................ 26 
C. Federal Judges are Not an Exception to the 
Rule Requiring Specific Jurisdiction ......... 31 
D. Specific Jurisdiction Has Been the Norm for 
Investigations of Criminal Accusations Against 
Individuals Not Subject to Impeachment . 32 
E. Nonjurisdictional Action Cannot Be a Basis for 
Jurisdiction and Committees Cannot Expand 
Jurisdiction Given ...................................... 34 
V. 
Congress Cannot Retroactively Establish Subject 
Matter Jurisdiction Under the Constitution ... 34 
Conclusion 
37 
 
 
 
 
 
 
 
 
 
 
 
 
IV 
",http://www.supremecourt.gov/DocketPDF/19/19-715/130650/20200131155235528_CarteMazarsSJAN31NEW1.pdf,"CONCLUSION 
The committees had no subject matter jurisdiction 
to issue the subpoenas. The judgments of the U.S. 
Court of Appeals for the District of Columbia and the 
U.S. Court of Appeals for the Second Circuit should 
both be reversed 
January 31, 2020 
Respectfully Submitted, 
s/W. Burlette Carter 
W. (Willieta) Burlette Carter 
Counsel of",,,,jn2808
scotus_filing_41804,"TABLE OF CONTENTS
TABLE OF AUTHORITIES . . . . . . . . . . . . . . . . . . iii
AMICUS 
BRIEF 
OF 
CHRISTIAN 
FAMILY
COALITION 
(CFC) 
FLORIDA, 
INC., 
A
FLORIDA NOT-FOR-PROFIT CORPORATION
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 1
INTEREST OF THE AMICUS . . . . . . . . . . . . . . . . . 1
SUMMARY OF ARGUMENT . . . . . . . . . . . . . . . . . . 2
ARGUMENT . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 4
I.
The Subpoenas Should Be Quashed Because of
the Plausible Risk They Will Cause Serious
Distraction and Diversion From Presidential
Duties . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 4
a. Any Competent Attorney Would Recognize
The Implications of These Broad-Ranging
Subpoenas and Would Demand The Client’s
Immediate 
and 
Ongoing 
Attention 
–
Confirming Their Serious and Ongoing
Distraction . . . . . . . . . . . . . . . . . . . . . . . . . . . . 6
b. The Virtually Limitless Scope of the Present
Subpoenas Distinguishes Them From the
Narrow and Discrete Incursions This Court
Has Permitted Into the Presidential Sphere . 7
c. The Rationales Employed by the Second and
D.C. Circuits are  Misplaced . . . . . . . . . . . . . . 9
ii
d. This Court Has Recognized the Need for
Complete Presidential Immunity To Prevent
the Type of Distraction These Subpoenas
Portend. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12
e. The Present Subpoenas Violate the Spirit of
Article II and Undermine a Significant
Aspect of the 2016 Presidential Election . . . 14
f.
The Issue Raised by the Petitions is Not a
Partisan 
or 
Political 
Issue, 
But 
an
Institutional Issue Upon Which the Integrity
of the Presidential Office Depends . . . . . . . . 15
II. In 19-635, The Subpoena Should Be Quashed
Also Because State and Local Authorities May
Not 
Issue 
Process 
Which 
Impairs 
The
President’s Ability to Perform His Official
Duties . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 16
CONCLUSION. . . . . . . . . . . . . . . . . . . . . . . . . . . . . 18
iii
",http://www.supremecourt.gov/DocketPDF/19/19-715/130820/20200203165826654_19-635%2019-715%2019-760%20tsac%20CFC--PFDA.pdf,"CONCLUSION
It bears emphasis that the impermissibility of the
State court subpoena in 19-635 is merely an
additional reason to quash the subpoena in that
particular case. The primary reason, discussed above,
remains and applies in all 3 cases under review: The
subpoenas are not confined to the type of discrete and
limited intrusion into the Presidential function allowed
in Clinton v. Jones or U.S. v. Nixon but instead
constitute wide-ranging, virtually limitless and
blunderbuss commands for production of documents
that trigger a plausible risk of serious Presidential
distraction and diversion of energy and focus that will
impair the ability of the President to perform his
official duties.
The subpoenas contravene Article II of the
Constitution. This Court should reverse the judgments
of the Second and D.C. Circuits and order entry of the
injunctions the President requests.",,,,jn2808
scotus_filing_41806,"TABLE OF CONTENTS 
Page 
TABLE OF AUTHORITIES ...............................  
iii 
STATEMENT OF INTEREST ...........................  
1 
SUMMARY OF THE ARGUMENT ...................  
5 
ARGUMENT ......................................................  
6 
I. 
Colonel Alexander Hamilton’s Greatest 
Battle:  No Attainders in America .........  
9 
II. 
“Our Age of Attainder [and Trump 
Derangement Syndrome]” ......................  
13 
III. Are Bills of Attainder Prohibited by  
our Constitution, Or Are They  
“Only Slightly Modified?” .......................  
17 
CONCLUSION ...................................................  
25 
 
 
iii 
",http://www.supremecourt.gov/DocketPDF/19/19-715/132806/20200212132528725_19-715%20and%2019-760%20Brief%20Amicus%20Curiae%20in%20Support%20of%20Petitioners.pdf,"CONCLUSION 
For its 230 year history, this Court has heeded 
Judge Montesquieu’s warning about legislative 
overreach working attainder. When any legislative 
body has defaming, punishment power, “the life and 
liberty of the subject would be exposed to arbitrary 
control.”41  
Now, once again, this Court has opportunity and 
duty to take-up Colonel Alexander Hamilton’s cause 
to insure that defamatory attainder processes will 
not be allowed in America.  
Respectfully submitted, 
PROF",,,,jn2808
scotus_filing_41813,"TABLE OF CONTENTS 
TABLE OF AUTHORITIES ....................................... ii 
INTEREST OF AMICUS CURIAE ............................ 1 
SUMMARY OF ARGUMENT .................................... 1 
ARGUMENT ............................................................... 3 
I. 
Financial disclosure laws are necessary and 
proper exercises of Congress’s constitutional 
powers. .................................................................. 5 
II. Disclosure laws applicable to the President do 
not categorically contravene the separation of 
powers. ................................................................ 11 
III. Disclosure laws applicable to the President do 
not categorically violate the Qualifications 
Clause. ................................................................ 16 
CONCLUSION .......................................................... 20 
 
ii 
",http://www.supremecourt.gov/DocketPDF/19/19-715/134759/20200303111708549_PC%20bsac%2019-715%20and%2019-760.pdf,"CONCLUSION 
For the foregoing reasons, the decisions below 
should be affirmed.",,,,jn2808
scotus_filing_41817,"TABLE OF CONTENTS 
Page 
TABLE OF AUTHORITIES .................................  
ii 
INTEREST OF AMICUS CURIAE ......................  
1 
INTRODUCTION .................................................  
1 
ARGUMENT .........................................................  
5 
I. 
Legislative Investigations Have a Long 
History, Both in the British Parliament 
and in Early American Congresses ............  
5 
II. This Court Has Consistently Affirmed 
That Congress’s Power to Investigate Is 
Coextensive With Its Power to Legislate ...  
12 
III. The Committees’ Requests For 
Documents In These Cases Fall Well 
Within Congress’s Investigatory Powers ....  
16 
CONCLUSION .....................................................  
27
ii 
 
",http://www.supremecourt.gov/DocketPDF/19/19-715/134891/20200304103734001_Mazars%2019-715%20-%20Brief%20-%20FINAL.pdf,"CONCLUSION 
For the foregoing reasons, the judgments of the 
courts of appeals should be affirmed.     
Respectfully submitted,  
 
ELIZABETH B. WYDRA 
BRIANNE J. GOROD* 
BRIAN R. FRAZELLE 
ASHWIN P. PHATAK 
CONSTITUTIONAL 
    ACCOUNTABILITY CENTER 
1200 18th Street NW, Suite 501 
Washington, D.C. 20036 
(202) 296-6889 
brianne@theusconstitution.org 
Counsel for Amicus Curiae 
March 4, 2020 
   
  
   * Counsel of Record",,,,jn2808
scotus_filing_41819,"TABLE OF CONTENTS 
BRIEF OF AMICI CURIAE ........................................ 1 
INTEREST OF AMICI ................................................ 1 
SUMMARY OF ARGUMENT ..................................... 2 
ARGUMENT ............................................................... 4 
I. 
THE PRACTICE OF AVOIDING CONFLICTS 
OF INTERESTS BY IMPLEMENTING 
ECONOMIC RESTRAINTS ON A 
PRESIDENT’S PERSONAL FINANCES IS 
MORE THAN TWO HUNDRED YEAR OLD 
AND STILL PERSISTS IN THE MODERN 
ERA. ..................................................................... 4 
A. 
Every branch of government acknowledges 
the need for economic restraints on a 
president’s personal finances to avoid 
conflicts of 
interest………………………………………. 4 
B. 
Throughout the Nation’s history, various 
presidents have placed restraints on their 
personal financial interests to avoid 
conflicts of 
interest………………………………………. 9 
II. 
PRESIDENT TRUMP’S DISCLOSURE AND 
DIVESTMENT DECISIONS DEPART FROM 
MODERN PRACTICE, RENDERING 
CONGRESSIONAL ACTION ESSENTIAL. …17 
ii 
 
A. 
President Trump’s failure to divest or 
create blind trusts departs from 
presidential norms imposed by ethics-
related statutes……………………… …….17 
B. 
President Trump’s failure to divest or 
disclose his financial interests creates the 
appearance of impropriety with respect to 
his foreign and domestic business 
relationships………………………….……..21 
C. 
The House Committee on Financial 
Oversight and the Intelligence Committee 
appropriately subpoenaed President 
Trump’s financial records to investigate 
legislative reform…………..……………….33 
CONCLUSION .......................................................... 40 
APPENDIX: THE AMICI AND THEIR 
QUALIFICATIONS .......................................... 1a 
 
 
 
 
 
 
 
 
 
iii 
 
",http://www.supremecourt.gov/DocketPDF/19/19-715/137257/20200306104908350_19-715%20Amicus%20Brief%20of%20Former%20Federal%20Ethics%20Officials.pdf,"CONCLUSION 
This Court should affirm the rulings below. 
 
Respectfully submitted, 
 
PATR",,,,jn2808
scotus_filing_41824,"TABLE OF CONTENTS 
Page 
Interest of amici curiae ................................................................ 1 
Summary of argument ................................................................. 2 
Argument ....................................................................................... 4 
I.
This case does not implicate the same interests as a
congressional request for Executive Branch
information .............................................................................. 4 
II. The history of interbranch interaction over legislative
affairs reflects a tradition of cooperation ............................ 7 
III. The subpoenas at issue should be upheld in accordance
with this Court’s precedents and the consistent
guidance of the Department of Justice .............................. 11 
A. The subpoenas are enforceable under a
straightforward application of controlling law ........... 12 
B. The Court should reject the President’s and
Solicitor General’s new ‘heightened’ standards for
legal and practical reasons ............................................ 13 
Conclusion ................................................................................... 18 
Appendix: List of amici curiae ................................................... 1a 
",http://www.supremecourt.gov/DocketPDF/19/19-715/135081/20200304170453249_Nos.%2019-715%2019-760%20Amicus%20Former%20Senior%20DOJ%20Officials.pdf,"CONCLUSION 
The judgments of the Courts of Appeals should be af-
firmed. 
Respectfully submitted. 
CH",,,,jn2808
scotus_filing_41829,"TABLE OF CONTENTS 
Page 
TABLE OF AUTHORITIES ................................  
ii 
INTEREST OF AMICI CURIAE ........................  
1 
SUMMARY OF ARGUMENT .............................  
1 
ARGUMENT ........................................................  
3 
I. CONGRESS’S BROAD INVESTIGATORY 
POWER IS AN ESTABLISHED FEA-
TURE OF THIS COURT’S SEPARATION-
OF-POWERS JURISPRUDENCE ...........  
3 
II. CONGRESS’S LONG HISTORY OF 
INVESTIGATIONS, INCLUDING OF 
THE PRESIDENT, SHOULD CARRY 
GREAT WEIGHT IN THIS COURTS 
DETERMINATION OF THE SEPARA-
TION OF POWERS ..................................  
7 
III. THE COURT SHOULD APPLY THE 
PRESUMPTION 
OF 
VALIDITY 
IN 
DECIDING THIS CASE ...........................  
11 
CONCLUSION ....................................................  
14 
APPENDIX 
List of Amici Curiae—Former Members of 
Congress ...........................................................  
1a 
 
 
 
ii 
 
",http://www.supremecourt.gov/DocketPDF/19/19-715/135046/20200304153547722_19-715%2019-760bsacBipartisanFormerMembersOfCongress.pdf,"CONCLUSION 
The judgments of the courts of appeals should be 
affirmed. 
Respectfully submitted. 
SARAH TURBERVILLE 
PROJECT ON GOVERNMENT 
OVERSIGHT 
1100 G Street NW 
Suite 500 
Washington, DC 20005 
202-347-1122 
sturberville@pogo.org 
ANDRE M. MURA 
Counsel of Record 
GIBBS LAW GROUP LLP 
505 14th Street 
S",,,,jn2808
scotus_filing_41831,"TABLE OF CONTENTS 
Page 
Table of Authorities ............................................................. ii 
Interest of Amici Curiae ...................................................... 1 
Introduction and Summary of Argument .......................... 2 
Argument .............................................................................. 4 
I. 
The Sole “Unprecedented” Aspect of This 
Case Is the Courts’ Failure to Expeditiously 
Permit Congress to Enforce Lawful 
Subpoenas ...................................................................... 4 
A. Time is of the essence in congressional 
investigations. ......................................................... 6 
B. Appropriate deference to legislative powers 
requires expeditious resolution of objections 
to congressional subpoenas under a highly 
deferential standard of review. ............................. 7 
II. Every Feature of the Subpoenas at Issue Is 
Well-Rooted in Historical Practice ............................. 9 
A. Congress has a long, bipartisan history of 
issuing subpoenas for presidential records as 
part of its duties to investigate in support of 
its legislative functions. ........................................ 10 
B. Presidents have generally complied with 
congressional subpoenas absent a 
particularized claim of privilege. ......................... 15 
C. Congress has long lawfully delegated 
Congress’s power to issue subpoenas to 
committees under the Rules of the House. ........ 17 
D. If endorsed, petitioners’ approach could 
grind legitimate legislative investigations to 
a halt. ...................................................................... 22 
Conclusion ........................................................................... 23 
Appendix—Full List of Amici ........................................... 24 
ii 
 
 
 
",http://www.supremecourt.gov/DocketPDF/19/19-715/134984/20200304134858976_19-715%20bsac%20Former%20House%20GC%20and%20Staffer%20.pdf,"CONCLUSION 
The decisions below should be affirmed.  Moreover, 
this Court should immediately order enforcement of the 
subpoenas during the Court’s consideration. 
 
 
 
Respectfully submitted, 
 
JOHN A. FREEDMAN 
Counsel of Record 
ANDREW T. TUTT 
KAITLIN KONKEL 
SAMUEL F. CALLAHAN 
ARNOLD & PORTER  
KAYE SCHOLER LLP 
601 Massachusetts Ave., N.W. 
Washington, D.C.  20001 
john.freedman@arnoldporter.com 
 
Counsel for Amici Curiae 
 
 
March 4, 2020",,,,jn2808
scotus_filing_41833,"TABLE OF CONTENTS 
Interest of amici curiae ....................................................... 1 
Summary of argument .......................................................... 2 
Argument ................................................................................ 6 
I. 
Congress may investigate whether the 
President and other Executive officers have 
complied with the law and whether they have 
conflicts of interest ...................................................... 6 
A.  A congressional subpoena is constitutional if 
it seeks evidence pertinent to twhe subject 
of an investigation on which legislation 
could be had and does not  violate other 
constitutional restrictions ................................... 6 
B.  Congressional oversight of the Executive 
branch is a well-established, legitimate, and 
vital legislative function ....................................... 9 
1.  Informing Congress and the public 
about the conduct and possible conflicts 
of interest of Executive officials is a 
legislative function that serves crucial 
purposes ..................................................... 12 
2.  Congressional oversight of sitting 
Executive officials is not impermissible 
“law enforcement” or exposure of 
wrongdoing “for the sake of  
exposure” ................................................... 17 
C.  History and practice confirm Congress’s 
power to inquire into corruption, conflicts of 
interest, and other improprieties involving 
Executive officials .............................................. 20 
ii 
 
II.  Congress may not unduly impair the President’s 
performance of his Article II duties, but 
petitioners have not shown any actual 
impairment ................................................................. 27 
A.  A separation-of-powers challenge requires 
showing actual impairment ............................... 27 
B.  Petitioners’ and the Solicitor General’s 
proposals to further limit Congress’s 
authority lack merit and would hamper 
important congressional functions ................... 31 
Conclusion ............................................................................ 33 
 
 
iii 
 
",http://www.supremecourt.gov/DocketPDF/19/19-715/134900/20200304110834116_19-715%20and%2019-760_Amici%20Brief%20in%20Support%20of%20Respondents.pdf,"CONCLUSION 
The judgments of the courts of appeals should be  
affirmed. 
Respectfully submitted. 
JESSICA BULMAN-POZEN 
435 West 116th Street 
New York, NY 10027 
MARTIN S. LEDERMAN 
600 New Jersey Avenue, NW 
Washington, DC 20001 
ZACHARY D. TRIPP 
Counsel of Record 
WE",,,,jn2808
